N_imp,P_imp,K_imp,Ca_imp,Mg_imp
6.066666666666666,0.51,5.826666666666667,1.38,0.6433333333333333
6.589000000000001,0.24,4.9,0.6999999999999998,0.38999999999999996
6.907,0.23,3.84,0.54,0.32
6.937,0.3,4.72,0.6999999999999998,0.4000000000000001
6.75,0.3,4.84,0.71,0.4000000000000001
6.910999999999999,0.3,4.95,0.77,0.43
6.647000000000001,0.25,4.81,0.63,0.36999999999999994
6.705000000000001,0.29,4.75,0.65,0.4000000000000001
6.799,0.31,4.97,0.6999999999999998,0.49
6.153,0.21,4.72,0.65,0.34
6.338,0.26,4.85,0.57,0.36999999999999994
6.317,0.3,4.9,0.69,0.45
6.657,0.26,4.52,0.62,0.36999999999999994
6.93,0.31,4.92,0.68,0.38000000000000006
6.537,0.31,4.9,0.66,0.38999999999999996
6.684,0.26,4.98,0.66,0.38000000000000006
6.528,0.32,4.95,0.67,0.44
6.242,0.23,4.9,0.75,0.42
6.483999999999999,0.29,5.02,0.71,0.44
6.326,0.27,4.4,0.68,0.38999999999999996
7.685,0.26,4.62,0.63,0.36999999999999994
6.581,0.26,4.68,0.7399999999999999,0.43
6.535999999999999,0.27,4.72,0.65,0.41
5.067,0.25,4.57,0.6999999999999998,0.43
7.014,0.33,4.34,0.69,0.46
6.474999999999999,0.21,3.86,0.9499999999999998,0.43
4.138,0.20000000000000004,3.9500000000000006,0.84,0.42
7.064,0.27,4.46,1,0.52
6.813,0.24,1.71,0.75,0.4000000000000001
6.697,0.26,3.92,1.03,0.49
6.346,0.21,4.8,1,0.51
6.291999999999999,0.22,4.74,0.9700000000000001,0.45
6.844,0.3,3.82,0.9499999999999998,0.52
7.357,0.33,4.33,0.92,0.48
6.108999999999999,0.21,4.84,0.88,0.46
5.907,0.19000000000000003,4.5,0.85,0.54
6.431,0.29,3.47,0.94,0.59
6.486999999999999,0.25,4.45,0.89,0.54
6.297999999999999,0.26,3.5400000000000005,1,0.6
5.928999999999999,0.20000000000000004,3.6300000000000003,0.89,0.5
6.274,0.25,2.33,0.88,0.57
6.52,0.27,4.36,0.88,0.59
6.708000000000001,0.27,3.9599999999999995,0.9700000000000001,0.58
6.005,0.19000000000000003,4.67,0.87,0.45
6.604,0.26,3.61,0.93,0.49
5.883,0.31,4.24,1.18,0.59
6.195,0.33,4.39,1.14,0.55
6.116,0.41,4.27,1.05,0.51
6.113,0.32,4.33,1.12,0.59
6.477999999999999,0.24,3.01,0.86,0.45
5.836000000000001,0.31,4.59,1.07,0.51
6.632000000000001,0.29,2.83,0.8000000000000002,0.45
5.316,0.4033333333333333,4.63,1.39,0.44
5.755,0.36333333333333334,4.05,1.02,0.49333333333333335
5.7540000000000004,0.36999999999999994,5.616666666666667,0.9566666666666667,0.43333333333333335
5.8,0.5266666666666666,5.57,0.8033333333333333,0.48333333333333334
5.178,0.3666666666666667,6.3500000000000005,1.3166666666666667,0.6699999999999999
5.222666666666667,0.43333333333333335,4.47,1.0433333333333334,0.57
6,0.4833333333333334,6.153333333333333,1.5066666666666666,0.7633333333333333
5.486666666666667,0.32,5.18,1.05,0.38999999999999996
5.6323333333333325,0.48,5.166666666666667,0.5766666666666667,0.46
5.247333333333333,0.4266666666666667,3.82292,1.17,0.6766666666666667
5.993333333333333,0.36000000000000004,6.19,1.0799999999999998,0.5733333333333333
5.585333333333334,0.3933333333333333,3.7266666666666666,1.2533333333333332,0.48666666666666664
5.525666666666666,0.4266666666666667,3.8699999999999997,0.7933333333333333,0.5633333333333334
5.797,0.48666666666666664,3.783333333333333,0.6699999999999999,0.5133333333333333
5.080000000000001,0.32,4.083333333333333,0.75,0.4466666666666667
5.220666666666666,0.33666666666666667,4.8966666666666665,1.0466666666666666,0.5166666666666667
5.586733333333334,0.35168,3.783333333333333,0.8766666666666666,0.4633333333333333
5.565666666666666,0.41,7.1066666666666665,1.47,0.6266666666666667
5.655666666666666,0.32666666666666666,4.663333333333333,1.0710866666666667,0.6166666666666667
5.0523333333333325,0.44333333333333336,5.963333333333334,1.7800000000000002,0.48
4.829,0.35000000000000003,4.726666666666667,1.0366666666666668,0.5499999999999999
5.0360000000000005,0.43333333333333335,5.916666666666667,1.0599999999999998,0.4098866666666667
5.466666666666666,0.3133333333333333,5.09,0.9766666666666666,0.5366666666666666
5.866666666666667,0.57,5.226666666666667,0.8833333333333334,0.45
5.960999999999999,0.36333333333333334,5.24,0.8833333333333333,0.49666666666666676
5.047666666666667,0.42,7.25,1.22,0.6933333333333334
5.797999999999999,0.43,4.963333333333334,1.1733333333333333,0.65
6.808,0.29,3.7999999999999994,0.73,0.51
7.111999999999999,0.3499999999999999,3.61,0.51,0.42
7.925,0.36999999999999994,3.53,0.66,0.45
6.435,0.4000000000000001,3.34,0.64,0.47
5.874,0.31,3.8699999999999997,0.52,0.4000000000000001
8.363,0.46,3.7900000000000005,0.68,0.47
6.132000000000001,0.24,3.4599999999999995,0.68,0.45
5.452000000000001,0.23,3.18,0.64,0.48
6.022000000000001,0.33,3.53,0.62,0.47
5.925,0.24,3.09,0.56,0.36000000000000004
6.288,0.29,3.91,0.69,0.48
6.108,0.31,3.49,0.59,0.44
5.77,0.26,3.69,0.54,0.38999999999999996
6.174,0.28,3.35,0.6,0.44
5.837,0.23,4.22,0.66,0.38999999999999996
5.855999999999999,0.31,3.32,0.48,0.3499999999999999
5.602,0.24,3.52,0.55,0.38000000000000006
6.076,0.32,3.41,0.61,0.44
7.066,0.31,4.34,0.54,0.42
7.44,0.36000000000000004,4.27,0.58,0.46
7.347,0.34,4.29,0.52,0.42
7.581,0.36000000000000004,4.16,0.54,0.46
7.352999999999999,0.36000000000000004,4.46,0.54,0.45
7.483,0.36999999999999994,4.07,0.58,0.43
6.86,0.36000000000000004,4.85,0.65,0.5
7.88,0.34,4.86,0.69,0.5
7.678,0.3499999999999999,4.64,0.63,0.51
6.323,0.38999999999999996,4.61,0.59,0.45
6.674,0.28,4.35,0.66,0.44
6.445,0.36999999999999994,4.67,0.6999999999999998,0.5
5.351,0.27,4.5,0.67,0.46
5.509,0.36999999999999994,4.79,0.54,0.46
5.948,0.34,4.58,0.6,0.45
5.994,0.38000000000000006,4.81,0.59,0.46
6.21,0.36000000000000004,4.43,0.62,0.45
5.322,0.32,4.63,0.54,0.44
4.925999999999999,0.37000000000000005,5.053333333333334,0.49666666666666665,0.59
5.382666666666668,0.31333333333333335,4.32,0.8733333333333334,0.5099999999999999
5.573333333333333,0.5,5.72,1.0233333333333332,0.5233333333333333
5.866666666666667,0.4966666666666666,5.126666666666667,0.9833333333333334,0.5299999999999999
6.065,0.3333333333333333,3.7699999999999996,0.88,0.5466666666666667
5.6000000000000005,0.3833333333333333,5.303333333333334,0.88,0.5599999999999999
4.890233333333334,0.3666666666666667,4.736666666666667,0.9800000000000001,0.5666666666666668
6.04,0.42333333333333334,5.87,1.5466666666666666,0.59
6.033333333333334,0.5666666666666665,5.726666666666667,1.03,0.5133333333333333
5.363666666666667,0.4833333333333334,4.986666666666666,1.1866666666666665,0.4066666666666667
5.733333333333333,0.53,5.836666666666666,0.7733333333333334,0.41
5.659333333333333,0.39999999999999997,6.53,1.02,0.6033333333333334
5.940333333333332,0.42333333333333334,4.773333333333333,0.8766666666666666,0.5766666666666667
5.631666666666667,0.41333333333333333,5.463333333333334,1.19,0.54
5.833333333333333,0.4166666666666667,5.196666666666666,1.0833333333333333,0.56
5.666666666666667,0.45,5.506666666666667,0.7366666666666667,0.6
4.966666666666668,0.4633333333333333,6.226666666666667,1.0766666666666667,0.7033333333333333
4.829999999999999,0.38000000000000006,4.943333333333333,1.0799999999999998,0.6233333333333334
6.066666666666666,0.44333333333333336,4.963333333333334,1.0166666666666666,0.5733333333333333
5.574000000000001,0.37666666666666665,4.966666666666666,1.1233333333333333,0.6266666666666666
5.166666666666666,0.42,3.1766666666666663,0.87,0.62
5.546666666666667,0.39999999999999997,7.53,1.0166666666666666,0.5166666666666667
5.322666666666667,0.34,4.673333333333333,0.8700000000000001,0.59
5.228666666666666,0.35333333333333333,4.3500000000000005,0.9666666666666668,0.5968966666666667
5.87,0.41036333333333336,5.0200000000000005,0.86,0.51
6.690666666666666,0.45,5.8999999999999995,1.2533333333333334,0.5700000000000001
5.875333333333333,0.4033333333333333,5.580000000000001,1.4366666666666665,0.5299999999999999
5.736,0.44333333333333336,5.97,0.8966666666666668,0.6066666666666667
5.976999999999999,0.3333333333333333,4.883333333333334,0.8733333333333334,0.3233333333333333
6.133333333333333,0.5566666666666668,5.91,0.7600000000000001,0.4966666666666666
5.533333333333334,0.3133333333333333,4.433333333333334,0.9666666666666667,0.5333333333333333
5.769333333333333,0.4466666666666667,6.946666666666666,0.8333333333333334,0.5499999999999999
6.347666666666666,0.37666666666666665,4.739999999999999,0.9133333333333334,0.5099999999999999
5.633333333333333,0.4533333333333333,5.513333333333333,1.3800000000000001,0.48
6.266666666666667,0.5033333333333334,5.406666666666666,1.1533333333333335,0.6333333333333333
5.273333333333333,0.45999999999999996,4.763333333333333,0.9766666666666667,0.5666666666666668
5.468,0.4266666666666667,4.636666666666667,0.8033333333333333,0.5499999999999999
4.848,0.61,4.12,1.1466666666666667,0.5666666666666668
6.7956666666666665,0.39999999999999997,4.78,0.7866666666666666,0.43999999999999995
5.539000000000001,0.45999999999999996,4.026666666666666,0.96,0.36999999999999994
5.960333333333334,0.34,4.456666666666667,0.9366666666666666,0.5366666666666666
6.097666666666666,0.41,4.7299999999999995,1.1233333333333333,0.4566666666666667
5.5,0.39666666666666667,4.246666666666667,0.9933333333333333,0.53
5.433333333333334,0.45999999999999996,4.66,0.7999999999999999,0.5933333333333334
5.366666666666667,0.47,5.336666666666667,0.9233333333333333,0.41
6.266666666666667,0.39999999999999997,6.33984,1.0166666666666668,0.4833333333333334
5.233333333333333,0.36000000000000004,5.456666666666667,1.21,0.5233333333333333
5.738666666666667,0.44333333333333336,5.426583333333333,1.1366666666666667,0.5233333333333333
5.234333333333333,0.49666666666666676,4.906666666666666,0.84,0.5866666666666668
5.166666666666667,0.3733333333333333,5.943333333333334,1.1966666666666668,0.54
5.3158199999999995,0.38333333333333336,5.170323333333333,1.2366666666666666,0.53
5.5,0.49666666666666665,6.286666666666666,0.8466666666666667,0.57
5.503333333333333,0.45,4.263333333333333,0.9166666666666666,0.6466666666666666
4.474666666666667,0.4000000000000001,5.82,1.1333333333333333,0.5633333333333334
5.390000000000001,0.5,5.72,1.28,0.71
5.236666666666667,0.36333333333333334,4.813333333333333,0.9199999999999999,0.3866666666666667
5.638333333333333,0.3666666666666667,4.88,0.8433333333333333,0.41999999999999993
5.085,0.44333333333333336,4.743333333333333,0.9400000000000001,0.57
6.2523333333333335,0.49333333333333335,5.086666666666667,0.8833333333333333,0.5599999999999999
5.733333333333334,0.31666666666666665,4.78489,0.8266666666666667,0.6166666666666667
6.036666666666666,0.5133333333333333,4.94,1.09,0.5166666666666666
6.366666666666667,0.45333333333333337,4.213333333333334,0.9666666666666668,0.62
5.904333333333333,0.37333333333333335,5.6933333333333325,1.1433333333333333,0.4566666666666666
6.066666666666667,0.4566666666666667,6.03,1.0033333333333334,0.6566666666666666
6.533333333333334,0.5066666666666667,5.8566666666666665,0.6533333333333333,0.4833333333333334
6.283333333333334,0.3466666666666667,3.89,1.01,0.5199999999999999
4.824333333333333,0.3466666666666667,4.3500000000000005,0.9566666666666667,0.6266666666666666
6,0.49666666666666665,5.116666666666667,1.1366666666666665,0.48
5.306666666666666,0.3066666666666667,4.728453333333333,1.0254333333333332,0.49
5.413333333333334,0.28,4.57,0.9966666666666667,0.5833333333333334
5.3629999999999995,0.4533333333333333,4.303333333333334,0.9700000000000001,0.5966666666666667
6.276666666666666,0.4960533333333333,5.909999999999999,1.0466666666666666,0.6133333333333333
5.698666666666667,0.5166666666666666,5.7,1.0766666666666667,0.4566666666666667
5.668666666666667,0.39666666666666667,4.983333333333333,0.8366666666666666,0.37333333333333335
6.068666666666668,0.2966666666666667,4.60806,0.79,0.5433333333333333
5.177666666666666,0.35000000000000003,6.3566666666666665,1.3800000000000001,0.6533333333333333
6.133333333333333,0.5133333333333334,6.739999999999999,1.0066666666666666,0.58
5.433333333333334,0.4366666666666667,5.306666666666667,0.9166666666666666,0.5
5.699999999999999,0.48333333333333334,5.553333333333334,1.0433333333333332,0.48333333333333334
5.980666666666667,0.5133333333333333,5.846666666666667,1.01,0.6433333333333333
5.4433333333333325,0.2966666666666667,5.336666666666666,0.9700000000000001,0.41
6.192,0.45999999999999996,6.503333333333333,0.9100000000000001,0.5800000000000001
4.9719999999999995,0.49000000000000005,4.583333333333333,1.0866666666666667,0.56
6.203333333333333,0.4133333333333333,5.68,0.6933333333333334,0.5733333333333334
5.945666666666668,0.33666666666666667,4.97,0.8833333333333334,0.6066666666666668
5.366666666666667,0.46666666666666673,6.1066666666666665,1.07,0.7366666666666667
6.2,0.4466666666666667,5.766666666666666,1.2466666666666668,0.5833333333333334
5.026666666666666,0.3698266666666667,4.776666666666666,1.2133333333333332,0.7733333333333333
5.8562666666666665,0.5333333333333333,6.419999999999999,0.63,0.5033333333333333
5.5,0.46,6.22,0.7566666666666667,0.49
5.079,0.32666666666666666,4.816666666666666,0.9133633333333333,0.34
5.933333333333334,0.5433333333333333,5.1,0.8300000000000001,0.4266666666666667
6.2989999999999995,0.5333333333333333,4.286666666666666,0.7866666666666667,0.5166666666666667
5.8,0.39666666666666667,5.38,1.12,0.5933333333333334
6.178999999999999,0.37000000000000005,5.443333333333334,0.8533333333333334,0.4466666666666667
5.633333333333333,0.39999999999999997,4.87,1.11,0.4666666666666666
5.655,0.4666666666666666,5.256666666666667,0.8233333333333333,0.42
5.97,0.4533333333333333,5.446666666666666,1.1966666666666665,0.5599999999999999
5.134666666666667,0.45,4.226666666666667,1.3466666666666667,0.5766666666666667
5.468333333333334,0.32666666666666666,5.566666666666666,1.21,0.48
5.704666666666667,0.5066666666666667,4.8566666666666665,0.9266666666666666,0.5733333333333334
6.0569999999999995,0.4166666666666667,3.5733333333333337,0.9199999999999999,0.6466666666666666
6.146666666666666,0.44333333333333336,4.736666666666667,0.8300000000000001,0.4566666666666667
5.9143333333333326,0.51,5.12,1.0000000000000002,0.48333333333333334
5.833333333333333,0.49666666666666665,4.57,1.04,0.7266666666666667
5.8999999999999995,0.43999999999999995,4.222493333333333,1.3566666666666667,0.5800000000000001
5.900000000000001,0.45999999999999996,5.69,1.2733333333333334,0.5
5.006,0.3833333333333333,3.8800000000000003,1.3113,0.44999999999999996
5.527,0.49333333333333335,5.133333333333333,0.8766666666666666,0.6499999999999999
5.3236,0.3633333333333333,4.670000000000001,0.7866666666666666,0.5833333333333334
5.371666666666667,0.44,5.27,0.9033333333333333,0.5666666666666668
5.229666666666667,0.4266666666666667,5.773333333333333,1.28,0.4733333333333334
5.8,0.4166666666666667,3.4066666666666667,1.18,0.39999999999999997
6.233333333333334,0.4533333333333333,5.1499999999999995,0.7399999999999999,0.52
5.6049999999999995,0.49,4.506666666666667,0.9466666666666667,0.5499999999999999
5.901,0.45999999999999996,7.609999999999999,0.9766666666666666,0.7633333333333333
5.300000000000001,0.4366666666666667,4.79,1.0633333333333332,0.4633333333333333
6.226666666666667,0.43999999999999995,4.726666666666667,1.03,0.5766666666666667
5.886666666666667,0.43,6.023333333333333,0.91,0.42333333333333334
5.733333333333334,0.4000000000000001,5.913333333333333,1.14,0.47000000000000003
5.647666666666667,0.4333333333333333,4.87,1.0199999999999998,0.57
6.5,0.48666666666666664,4.6499999999999995,0.82,0.61
5.346,0.5033333333333333,4.886666666666667,1.2933333333333332,0.5233333333333333
6.45,0.47333333333333333,5.853333333333334,1.1566666666666667,0.5333333333333333
6.3066666666666675,0.5866666666666667,4.826666666666667,0.8266666666666667,0.41333333333333333
5.553333333333334,0.41333333333333333,4.363333333333333,0.9533333333333333,0.5566666666666666
5.22,0.44333333333333336,5.566666666666666,0.8033333333333333,0.5433333333333333
6.039333333333334,0.43333333333333335,5.01,1.05,0.5499999999999999
5.45,0.5566666666666666,6.06,1.0033333333333332,0.5233333333333333
5.795000000000001,0.41,4.25,0.9899999999999999,0.5864633333333332
6.284,0.42,5.316666666666666,1.1033333333333333,0.5833333333333334
5.626333333333332,0.42,5.2,0.96,0.49333333333333323
5.478333333333334,0.3,4.54,0.9847700000000001,0.4733333333333334
6.133333333333333,0.4833333333333334,5.156666666666666,0.9966666666666667,0.6233333333333334
5.8,0.42333333333333334,5.536666666666666,1.1166666666666665,0.54
5.575,0.4133333333333334,4.903333333333333,1.5,0.56
6.066666666666666,0.47333333333333333,7.080000000000001,0.9199999999999999,0.45999999999999996
5.98,0.5,5.583333333333333,1.0566666666666666,0.5766666666666667
5.466666666666666,0.35666666666666663,5.083333333333333,1.24,0.5666666666666665
5.572,0.43,5.28,1.04,0.5433333333333333
5.977,0.47000000000000003,4.863333333333333,1.0533333333333335,0.52
5.766666666666667,0.4633333333333334,5.353333333333333,0.9033333333333333,0.4533333333333333
5.333333333333333,0.47000000000000003,4.31,1.1266666666666667,0.5633333333333334
5.799333333333333,0.4033333333333333,4.456666666666667,1.1233333333333333,0.4633333333333333
5.702666666666666,0.52,5.543333333333334,1.08,0.5333333333333333
5.633333333333333,0.47333333333333333,5.50309,1.0733333333333333,0.7000000000000001
5.866666666666667,0.6,4.523333333333333,0.8733333333333334,0.51
5.086333333333333,0.36333333333333334,5.290103333333334,1.1266666666666667,0.3666666666666667
5.6000000000000005,0.3933333333333333,5.363333333333333,0.96,0.5833333333333334
5.566666666666666,0.33666666666666667,3.8733333333333335,0.9400000000000001,0.5433333333333333
5.877666666666666,0.31,5.903333333333333,1.406666666666667,0.65
5.6287666666666665,0.28333333333333327,5.463333333333334,1.1766666666666667,0.3833333333333333
5.533333333333334,0.4666666666666666,4.896666666666667,0.9,0.6066666666666667
5.5120000000000005,0.45,4.34,0.9899999999999999,0.48333333333333334
5.1450000000000005,0.3566666666666667,4.3933333333333335,1.1300000000000001,0.5766666666666668
5.949666666666666,0.5166666666666667,6.166666666666667,0.9400000000000001,0.44333333333333336
5.966666666666666,0.54,5.8,0.82,0.46
5.826533333333333,0.3866666666666667,4.81774,0.9833333333333334,0.5966666666666667
5.784,0.42333333333333334,5.733333333333333,1.0866666666666667,0.45
5.523666666666667,0.36999999999999994,5.716666666666666,1.41,0.6566666666666667
5.699999999999999,0.4466666666666667,4.409999999999999,1.0666666666666667,0.5599999999999999
5.635000000000001,0.32,4.953333333333334,1.3166666666666667,0.45
5.668333333333333,0.38000000000000006,4.783333333333333,1.2,0.4166666666666667
5.599999999999999,0.3666666666666667,4.3,1.07,0.6224733333333333
5.534,0.3433333333333333,5.366666666666667,1.0466666666666666,0.5766666666666668
5.233333333333333,0.41,5.766666666666667,0.8833333333333333,0.6633333333333333
5.262333333333333,0.42333333333333334,5.853333333333333,0.7066666666666667,0.4566666666666667
5.503333333333334,0.4166666666666667,7.326666666666668,0.9466666666666667,0.55
4.543333333333334,0.39666666666666667,5.54,1.14,0.61
5.385333333333333,0.37666666666666665,4.72,0.8166666666666668,0.52
5.515000000000001,0.4166666666666667,5.766666666666667,1.0466666666666666,0.44
6.3999999999999995,0.5666666666666667,5.076666666666667,0.86,0.5866666666666668
5.928999999999999,0.30333333333333334,4.1433333333333335,0.8466666666666667,0.49999999999999994
5.419999999999999,0.32333333333333336,4.523333333333333,1.2033333333333334,0.7200000000000001
6.378,0.41,5.406666666666666,0.9966666666666667,0.5099999999999999
6.227666666666667,0.55,5.136666666666667,0.7766666666666667,0.6366666666666667
5.361666666666667,0.25666666666666665,4.6,1.1466666666666667,0.51
5.472666666666666,0.4566666666666667,5.853656666666667,0.73,0.6433333333333333
6.3357,0.5499999999999999,6.216666666666666,1.1199999999999999,0.5033333333333333
6.463666666666668,0.4366666666666667,5.2,1.0133333333333334,0.49333333333333335
6.409,0.52,5.373333333333334,0.9866666666666667,0.4633333333333333
6.233333333333334,0.49,5.896666666666666,0.9466666666666667,0.6433333333333334
6.311333333333333,0.41,6.136666666666667,1.0533333333333335,0.5433333333333333
5.3999999999999995,0.3566666666666667,4.117446666666667,0.85,0.5066666666666667
5.036666666666666,0.35000000000000003,4.990536666666666,0.9366666666666666,0.39999999999999997
5.7923333333333344,0.4733333333333334,5.316583333333333,1.26,0.48
5.944333333333334,0.43,4.903333333333333,0.71,0.5466666666666666
5.849666666666667,0.49,5.456666666666667,0.9833333333333334,0.5205833333333333
5.983666666666667,0.5099999999999999,4.683333333333334,1.20034,0.5266666666666667
5.306333333333334,0.3149766666666667,4.366666666666667,0.8633333333333333,0.47666666666666674
6.3999999999999995,0.37000000000000005,5.156666666666666,1.0599999999999998,0.57
5.455666666666667,0.48,4.63,0.85,0.5133333333333333
6.018,0.5166666666666666,5.813333333333333,0.8666666666666667,0.5566666666666666
5.367999999999999,0.41333333333333333,4.3933333333333335,0.7966666666666667,0.59
5.466666666666666,0.49000000000000005,6.469999999999999,0.8533333333333334,0.6566666666666667
5.633333333333333,0.36333333333333334,6.243153333333333,1.3466666666666667,0.44012999999999997
6.098,0.42333333333333334,4.71,1.3577566666666667,0.6038633333333333
5.146666666666667,0.36000000000000004,5.553333333333334,0.7866666666666666,0.6566666666666666
5.7203333333333335,0.43,4.626666666666667,1.1566666666666667,0.5533333333333333
6.366666666666667,0.47666666666666674,4.249999999999999,1.2066666666666668,0.4833333333333332
6.558666666666666,0.4333333333333333,5.21,0.8566666666666668,0.3866666666666667
6.252666666666666,0.3833333333333333,3.7366666666666664,0.9833333333333334,0.47333333333333333
6.315333333333334,0.43333333333333335,4.263333333333333,0.9633333333333334,0.5533333333333333
5.593333333333334,0.45,5.496666666666666,1.4400000000000002,0.5533333333333333
5.416,0.33666666666666667,4.253333333333333,1.07,0.53
5.852666666666667,0.32000000000000006,4.8933333333333335,1.0733333333333333,0.5266666666666666
5.359999999999999,0.39333333333333337,4.91,0.8799999999999999,0.42
5.5,0.37666666666666665,4.43,0.8433333333333334,0.42
5.667999999999999,0.41,5.006666666666667,0.8533333333333334,0.44333333333333336
5.8886666666666665,0.44,4.66,1.2366666666666666,0.6366666666666666
5.8,0.4366666666666667,5.546666666666667,1.2266666666666666,0.6766666666666666
5.348333333333334,0.45,5.703333333333333,0.9333333333333332,0.54
6.002666666666667,0.4266666666666667,6.71,0.89,0.6433333333333334
5.5,0.35666666666666663,4.763333333333333,0.7400000000000001,0.4566666666666667
6.3743333333333325,0.41333333333333333,5.077756666666667,0.5733333333333334,0.4666666666666666
5.8,0.41333333333333333,5.633333333333334,1.0866666666666667,0.61
5.771666666666667,0.5066666666666667,5.6433333333333335,0.8300000000000001,0.5066666666666667
5.713333333333334,0.4633333333333334,5.5566666666666675,1.1066666666666667,0.49666666666666665
5.173,0.34,4.010000000000001,1.0266666666666666,0.5466666666666667
6.1000000000000005,0.3866666666666667,4.6066666666666665,1.3566666666666667,0.5
4.7940000000000005,0.36999999999999994,4.976666666666667,1.1833333333333333,0.5766666666666667
4.6066666666666665,0.5599999999999999,5.396666666666667,1.05,0.4033333333333333
4.85292,0.24333333333333332,4.676666666666667,1.0599999999999998,0.38333333333333336
5.457,0.6133333333333334,5.406666666666666,1.1866666666666665,0.61
5.733333333333333,0.42,5.486666666666667,0.8099999999999999,0.6033333333333334
6.252,0.41333333333333333,5.666666666666667,1.1366666666666667,0.5733333333333333
6.039999999999999,0.4033333333333333,4.783333333333334,0.8933333333333332,0.4766666666666666
5.516333333333333,0.52,4.026666666666666,0.98,0.5233333333333333
5.888000000000001,0.41333333333333333,5.2299999999999995,1.2052666666666667,0.4166666666666667
4.998333333333334,0.4766666666666666,5.316666666666666,0.8300000000000001,0.6133333333333333
5.34,0.3766666666666667,4.7700000000000005,1.0766666666666664,0.7066666666666667
5.633333333333333,0.42333333333333334,5.493333333333333,0.8433333333333334,0.6133333333333334
6.005666666666667,0.3333333333333333,5.3066666666666675,1.0833333333333333,0.49333333333333323
5.253333333333333,0.26333333333333336,5.109999999999999,1.1633333333333333,0.5133333333333333
6.5,0.47,2.72,0.73,0.65
6.400000000000001,0.5,2.89,0.77,0.8000000000000002
6.2,0.5,2.89,0.7200000000000001,0.68
6.8,0.53,3.07,0.7600000000000001,0.57
6.5,0.49,2.76,0.62,0.67
6.5,0.54,3.03,0.66,0.62
6.7,0.49,3.01,0.75,0.58
6.8,0.56,2.63,0.64,0.68
6.400000000000001,0.51,2.9500000000000006,0.79,0.49
6.2,0.46,2.94,0.64,0.65
6.599999999999999,0.5,2.82,0.64,0.77
6.599999999999999,0.53,2.65,0.59,0.62
6.5,0.42,4.19,0.71,0.51
6,0.46,3.7999999999999994,0.62,0.46
6.3,0.49,3.8800000000000003,0.62,0.44
6.7,0.46,4.44,0.7399999999999999,0.51
6.5,0.38000000000000006,4.4,0.84,0.51
6.7,0.5,3.24,0.63,0.46
6.599999999999999,0.49,3.32,0.6,0.43
7,0.38999999999999996,4.35,0.91,0.53
6.5,0.38000000000000006,4.12,0.7200000000000001,0.5
6.400000000000001,0.42,4.01,0.7200000000000001,0.5
6.8,0.41,4.15,0.67,0.48
6.900000000000001,0.42,3.34,0.54,0.42
5.7,0.56,3.25,0.9,0.58
5.7,0.55,2.98,0.93,0.59
6.2,0.58,3.31,0.93,0.59
5.8,0.47,3.48,0.9700000000000001,0.68
5.5,0.55,3.18,0.92,0.59
5.7,0.66,3.33,0.84,0.55
6,0.6,3.14,0.86,0.58
5.900000000000001,0.64,3.2999999999999994,0.92,0.59
5.8,0.65,2.89,0.83,0.57
6,0.62,2.91,0.81,0.54
5.900000000000001,0.59,2.97,0.9499999999999998,0.61
6.2,0.65,3.14,0.9,0.59
7.3,0.54,3.53,0.87,0.52
7.5,0.56,3.61,0.82,0.55
7.5,0.55,3.61,0.87,0.53
7.5,0.6,3.39,0.86,0.53
7.599999999999999,0.68,3.1199999999999997,0.56,0.45
7.599999999999999,0.64,3.14,0.59,0.44
7.2,0.45,3.57,0.89,0.55
7.400000000000001,0.54,3.47,0.92,0.57
7.599999999999999,0.65,3.0499999999999994,0.61,0.45
7.5,0.62,3.07,0.61,0.44
7.8,0.6999999999999998,3.14,0.65,0.44
7.099999999999999,0.51,3.4500000000000006,0.64,0.42
7.2,0.47,3.82,0.77,0.48
7.3,0.47,4.07,0.9,0.53
7.3,0.41,3.9,0.86,0.49
6.900000000000001,0.41,4,0.85,0.47
7.099999999999999,0.42,3.9500000000000006,0.83,0.5
7.099999999999999,0.51,3.86,0.77,0.47
7.3,0.49,3.93,0.82,0.49
7.7,0.62,3.2000000000000006,0.66,0.45
6.8,0.47,3.49,0.7799999999999999,0.51
7.099999999999999,0.45,3.6,0.6999999999999998,0.47
7.099999999999999,0.46,3.3699999999999997,0.69,0.46
7.400000000000001,0.52,3.19,0.58,0.43
7,0.49,2.82,0.8000000000000002,0.38999999999999996
7,0.47,2.3,0.88,0.4000000000000001
7.8,0.62,2.13,0.69,0.38999999999999996
7.099999999999999,0.58,2.49,0.68,0.4000000000000001
6.900000000000001,0.47,2.59,0.81,0.36000000000000004
6.8,0.45,2.31,1.01,0.3499999999999999
7.099999999999999,0.52,2.45,0.8000000000000002,0.36000000000000004
7,0.49,2.18,0.7600000000000001,0.4000000000000001
7.3,0.52,2.74,0.89,0.38999999999999996
7.2,0.49,2.08,0.84,0.34
7.400000000000001,0.56,2.41,0.85,0.33
7.5,0.62,2.49,0.73,0.4000000000000001
5.033333333333333,0.37666666666666665,4.086666666666667,1.0288333333333333,0.4766666666666666
6.166999999999999,0.3833333333333333,4.406666666666666,1.1533333333333333,0.6566666666666666
5.439333333333333,0.37666666666666665,6.116666666666667,1.39,0.75
5.833333333333333,0.5000000000000001,6.44,1.0366666666666666,0.6
4.833333333333333,0.4333333333333333,5.16,1.0066666666666666,0.4166666666666667
